Date,Gmt time,open,high,low,close,volume
2024.04.26,0:42,1.07292,1.07293,1.07291,1.07291,4
2024.04.26,0:43,1.07291,1.07293,1.07291,1.07293,2
2024.04.26,0:44,1.07293,1.07298,1.07293,1.07297,4
2024.04.26,0:45,1.07297,1.073,1.07294,1.073,16
2024.04.26,0:46,1.073,1.073,1.07298,1.07298,5
2024.04.26,0:47,1.07298,1.073,1.07295,1.07295,6
2024.04.26,0:48,1.07295,1.07301,1.07295,1.073,3
2024.04.26,0:49,1.073,1.07301,1.073,1.073,5
2024.04.26,0:50,1.073,1.07301,1.07299,1.073,5
2024.04.26,0:51,1.073,1.073,1.073,1.073,1
2024.04.26,0:52,1.073,1.07302,1.07295,1.07295,6
2024.04.26,0:53,1.07299,1.07299,1.07299,1.07299,1
2024.04.26,0:54,1.07299,1.07299,1.07298,1.07298,2
2024.04.26,0:55,1.07303,1.07303,1.07289,1.0729,12
2024.04.26,0:56,1.0729,1.07291,1.07285,1.07286,9
2024.04.26,0:57,1.07288,1.07295,1.07286,1.07293,16
2024.04.26,0:58,1.07293,1.07293,1.0729,1.07293,11
2024.04.26,0:59,1.07293,1.07297,1.07287,1.0729,10
2024.04.26,1:00,1.07283,1.07283,1.07283,1.07283,1
2024.04.26,1:01,1.07253,1.07292,1.07229,1.07269,13
2024.04.26,1:02,1.07271,1.07271,1.07269,1.07271,11
2024.04.26,1:03,1.07269,1.07273,1.07269,1.07269,4
2024.04.26,1:04,1.07269,1.07269,1.07269,1.07269,1
2024.04.26,1:05,1.07272,1.07274,1.07272,1.07274,5
2024.04.26,1:06,1.07274,1.07274,1.07274,1.07274,1
2024.04.26,1:07,1.07274,1.07274,1.07273,1.07273,2
2024.04.26,1:08,1.07273,1.07286,1.07273,1.07277,11
2024.04.26,1:09,1.07282,1.07282,1.07273,1.07275,3
2024.04.26,1:10,1.07275,1.07276,1.07275,1.07276,2
2024.04.26,1:11,1.07276,1.07276,1.07276,1.07276,1
2024.04.26,1:12,1.07276,1.07285,1.07272,1.07274,6
2024.04.26,1:13,1.07274,1.07274,1.07274,1.07274,1
2024.04.26,1:14,1.07278,1.07285,1.07275,1.07277,8
2024.04.26,1:15,1.07288,1.07289,1.07287,1.07288,5
2024.04.26,1:16,1.07278,1.0728,1.07275,1.0728,5
2024.04.26,1:17,1.07274,1.07282,1.07274,1.07282,4
2024.04.26,1:18,1.07282,1.07282,1.07282,1.07282,1
2024.04.26,1:19,1.07282,1.07287,1.07282,1.07286,3
2024.04.26,1:20,1.07283,1.07287,1.07282,1.07282,5
2024.04.26,1:21,1.07283,1.07284,1.07283,1.07284,2
2024.04.26,1:22,1.07284,1.07287,1.07283,1.07283,4
2024.04.26,1:23,1.07283,1.07288,1.07279,1.07282,7
2024.04.26,1:24,1.07282,1.07283,1.07281,1.07283,4
2024.04.26,1:25,1.07283,1.07283,1.07279,1.07279,2
2024.04.26,1:26,1.07288,1.07288,1.07275,1.07275,8
2024.04.26,1:27,1.07279,1.07288,1.07279,1.07279,6
2024.04.26,1:28,1.07275,1.07279,1.07275,1.07279,4
2024.04.26,1:29,1.07275,1.07279,1.07275,1.07279,2
2024.04.26,1:30,1.07281,1.07282,1.0728,1.0728,3
2024.04.26,1:31,1.0728,1.0728,1.0728,1.0728,1
2024.04.26,1:32,1.0728,1.07281,1.07276,1.07281,5
2024.04.26,1:33,1.0728,1.07285,1.07278,1.07279,7
2024.04.26,1:34,1.0728,1.07281,1.07279,1.07279,3
2024.04.26,1:35,1.07276,1.07281,1.07276,1.07276,3
2024.04.26,1:36,1.0728,1.07282,1.0728,1.07282,6
2024.04.26,1:37,1.07282,1.07282,1.07278,1.07282,3
2024.04.26,1:38,1.07286,1.07286,1.07279,1.07279,4
2024.04.26,1:39,1.07281,1.07281,1.07278,1.07278,3
2024.04.26,1:40,1.07278,1.07278,1.07278,1.07278,1
2024.04.26,1:41,1.07278,1.07278,1.07271,1.07271,6
2024.04.26,1:42,1.07271,1.07279,1.07271,1.07279,3
2024.04.26,1:43,1.07279,1.07279,1.07278,1.07278,2
2024.04.26,1:44,1.07278,1.0728,1.07278,1.0728,2
2024.04.26,1:45,1.0728,1.07282,1.0728,1.07282,2
2024.04.26,1:46,1.07282,1.07282,1.07282,1.07282,1
2024.04.26,1:47,1.07282,1.07283,1.07281,1.07282,4
2024.04.26,1:48,1.07282,1.07282,1.07281,1.07282,3
2024.04.26,1:49,1.07287,1.07287,1.07282,1.07282,2
2024.04.26,1:50,1.07283,1.07283,1.07282,1.07282,2
2024.04.26,1:51,1.07282,1.07282,1.07276,1.07281,7
2024.04.26,1:52,1.07281,1.07284,1.07281,1.07281,5
2024.04.26,1:53,1.0728,1.0728,1.0728,1.0728,1
2024.04.26,1:54,1.0728,1.0728,1.0728,1.0728,1
2024.04.26,1:55,1.0728,1.0728,1.0728,1.0728,1
2024.04.26,1:56,1.0728,1.0728,1.0728,1.0728,1
2024.04.26,1:57,1.0728,1.07282,1.0728,1.0728,6
2024.04.26,1:58,1.0728,1.0728,1.07279,1.0728,3
2024.04.26,1:59,1.0728,1.0728,1.0728,1.0728,1
2024.04.26,2:00,1.0728,1.07292,1.0728,1.07286,24
2024.04.26,2:01,1.07286,1.07293,1.07286,1.0729,13
2024.04.26,2:02,1.07291,1.07291,1.07291,1.07291,1
2024.04.26,2:03,1.07292,1.07292,1.07279,1.07286,10
2024.04.26,2:04,1.07287,1.07291,1.07287,1.07291,3
2024.04.26,2:05,1.07291,1.07291,1.07288,1.07288,2
2024.04.26,2:06,1.07288,1.07291,1.07288,1.07291,4
2024.04.26,2:07,1.07291,1.07294,1.0729,1.07293,5
2024.04.26,2:08,1.07292,1.07295,1.07292,1.07293,4
2024.04.26,2:09,1.07295,1.07296,1.07293,1.07296,8
2024.04.26,2:10,1.07296,1.07296,1.07293,1.07293,6
2024.04.26,2:11,1.07294,1.07294,1.07293,1.07293,6
2024.04.26,2:12,1.07294,1.07294,1.07293,1.07294,9
2024.04.26,2:13,1.07294,1.07294,1.07291,1.07292,5
2024.04.26,2:14,1.07292,1.07292,1.07291,1.07292,3
2024.04.26,2:15,1.07292,1.07292,1.07288,1.07288,3
2024.04.26,2:16,1.0729,1.07291,1.07289,1.07291,6
2024.04.26,2:17,1.07292,1.07293,1.07289,1.07289,6
2024.04.26,2:18,1.07289,1.0729,1.07289,1.07289,7
2024.04.26,2:19,1.0729,1.0729,1.07289,1.07289,10
2024.04.26,2:20,1.07289,1.0729,1.07289,1.0729,4
2024.04.26,2:21,1.0729,1.07293,1.07289,1.0729,6
2024.04.26,2:22,1.0729,1.07292,1.07289,1.0729,8
2024.04.26,2:23,1.0729,1.07292,1.07289,1.0729,7
2024.04.26,2:24,1.0729,1.07292,1.0729,1.07291,6
2024.04.26,2:25,1.07292,1.07292,1.07283,1.07283,5
2024.04.26,2:26,1.07283,1.07284,1.07283,1.07283,3
2024.04.26,2:27,1.07283,1.07283,1.07283,1.07283,1
2024.04.26,2:28,1.07283,1.07283,1.0728,1.0728,3
2024.04.26,2:29,1.07282,1.07284,1.07282,1.07283,9
2024.04.26,2:30,1.07283,1.07283,1.07281,1.07281,3
2024.04.26,2:31,1.07281,1.07284,1.07281,1.07283,5
2024.04.26,2:32,1.07283,1.07286,1.07281,1.07286,11
2024.04.26,2:33,1.07288,1.07288,1.07288,1.07288,1
2024.04.26,2:34,1.07288,1.07288,1.07285,1.07286,4
2024.04.26,2:35,1.07284,1.07287,1.07284,1.07286,5
2024.04.26,2:36,1.07286,1.07286,1.07283,1.07283,8
2024.04.26,2:37,1.07283,1.07286,1.07283,1.07286,3
2024.04.26,2:38,1.07286,1.07286,1.07281,1.07281,6
2024.04.26,2:39,1.07283,1.07284,1.07282,1.07284,8
2024.04.26,2:40,1.07284,1.07284,1.07283,1.07283,4
2024.04.26,2:41,1.07284,1.07284,1.07283,1.07283,12
2024.04.26,2:42,1.07283,1.07284,1.07282,1.07283,6
2024.04.26,2:43,1.07283,1.07284,1.07281,1.07282,6
2024.04.26,2:44,1.07282,1.07283,1.07282,1.07283,2
2024.04.26,2:45,1.07283,1.07285,1.07283,1.07283,5
2024.04.26,2:46,1.07283,1.07288,1.07283,1.07285,8
2024.04.26,2:47,1.07285,1.07289,1.07285,1.07287,9
2024.04.26,2:48,1.07287,1.07287,1.07285,1.07285,6
2024.04.26,2:49,1.07285,1.07285,1.07283,1.07283,2
2024.04.26,2:50,1.07283,1.07283,1.07278,1.07278,7
2024.04.26,2:51,1.07278,1.07278,1.07275,1.07277,3
2024.04.26,2:52,1.07277,1.07279,1.07277,1.07278,4
2024.04.26,2:53,1.07278,1.07281,1.07278,1.0728,9
2024.04.26,2:54,1.0728,1.07283,1.0728,1.0728,5
2024.04.26,2:55,1.0728,1.07281,1.0728,1.0728,5
2024.04.26,2:56,1.0728,1.07283,1.0728,1.07282,5
2024.04.26,2:57,1.07282,1.07283,1.07282,1.07283,4
2024.04.26,2:58,1.07283,1.07283,1.07282,1.07283,3
2024.04.26,2:59,1.07283,1.07285,1.07282,1.07285,4
2024.04.26,3:00,1.07285,1.07288,1.07284,1.07288,9
2024.04.26,3:01,1.07287,1.07288,1.07286,1.07287,9
2024.04.26,3:02,1.07287,1.07287,1.07287,1.07287,1
2024.04.26,3:03,1.07287,1.07291,1.07287,1.07288,13
2024.04.26,3:04,1.07288,1.07292,1.07288,1.07292,6
2024.04.26,3:05,1.07292,1.07292,1.07292,1.07292,1
2024.04.26,3:06,1.07292,1.07292,1.07291,1.07292,3
2024.04.26,3:07,1.07292,1.07301,1.07292,1.07298,18
2024.04.26,3:08,1.07299,1.07301,1.07297,1.07297,14
2024.04.26,3:09,1.07297,1.07297,1.07296,1.07296,2
2024.04.26,3:10,1.07296,1.07296,1.07296,1.07296,1
2024.04.26,3:11,1.07296,1.07296,1.07287,1.07287,5
2024.04.26,3:12,1.07287,1.07288,1.07286,1.07287,5
2024.04.26,3:13,1.07287,1.07287,1.07287,1.07287,1
2024.04.26,3:14,1.07287,1.07294,1.07286,1.07291,6
2024.04.26,3:15,1.07291,1.07292,1.07291,1.07291,5
2024.04.26,3:16,1.07291,1.07297,1.07291,1.07291,5
2024.04.26,3:17,1.07291,1.07291,1.07291,1.07291,1
2024.04.26,3:18,1.07291,1.07293,1.07291,1.07293,3
2024.04.26,3:19,1.07297,1.07297,1.07296,1.07297,5
2024.04.26,3:20,1.07297,1.07297,1.07296,1.07297,5
2024.04.26,3:21,1.07297,1.07297,1.07296,1.07297,5
2024.04.26,3:22,1.07297,1.07298,1.07297,1.07298,2
2024.04.26,3:23,1.07296,1.07298,1.07296,1.07298,5
2024.04.26,3:24,1.07297,1.07297,1.07297,1.07297,1
2024.04.26,3:25,1.07297,1.07297,1.07297,1.07297,1
2024.04.26,3:26,1.07297,1.073,1.07297,1.073,4
2024.04.26,3:27,1.07297,1.073,1.07297,1.07297,13
2024.04.26,3:28,1.07297,1.07297,1.07297,1.07297,1
2024.04.26,3:29,1.07297,1.07297,1.07297,1.07297,1
2024.04.26,3:30,1.07297,1.073,1.07296,1.07297,5
2024.04.26,3:31,1.07297,1.07297,1.07297,1.07297,1
2024.04.26,3:32,1.07297,1.07297,1.07297,1.07297,1
2024.04.26,3:33,1.07297,1.07297,1.07287,1.07287,15
2024.04.26,3:34,1.07288,1.0729,1.07287,1.07287,10
2024.04.26,3:35,1.07287,1.07288,1.07287,1.07287,5
2024.04.26,3:36,1.07287,1.07291,1.07287,1.07287,6
2024.04.26,3:37,1.07287,1.07287,1.07286,1.07287,3
2024.04.26,3:38,1.07287,1.0729,1.07286,1.07287,7
2024.04.26,3:39,1.07287,1.07287,1.07287,1.07287,1
2024.04.26,3:40,1.07287,1.0729,1.07287,1.07287,9
2024.04.26,3:41,1.07287,1.07287,1.07282,1.07282,3
2024.04.26,3:42,1.07283,1.07283,1.07282,1.07282,2
2024.04.26,3:43,1.07282,1.07282,1.07277,1.07278,3
2024.04.26,3:44,1.07278,1.0728,1.07272,1.07272,13
2024.04.26,3:45,1.07272,1.07282,1.07272,1.07277,9
2024.04.26,3:46,1.07277,1.07279,1.07277,1.07277,3
2024.04.26,3:47,1.07277,1.07277,1.07277,1.07277,1
2024.04.26,3:48,1.07277,1.07277,1.07277,1.07277,1
2024.04.26,3:49,1.07277,1.0728,1.07277,1.07277,8
2024.04.26,3:50,1.07277,1.07284,1.07277,1.07283,8
2024.04.26,3:51,1.07282,1.07282,1.07282,1.07282,1
2024.04.26,3:52,1.07282,1.07282,1.07277,1.07279,3
2024.04.26,3:53,1.07277,1.07278,1.07277,1.07277,5
2024.04.26,3:54,1.07277,1.0728,1.07277,1.0728,10
2024.04.26,3:55,1.07279,1.07279,1.07276,1.07276,5
2024.04.26,3:56,1.07276,1.07277,1.07276,1.07277,6
2024.04.26,3:57,1.07277,1.07278,1.07276,1.07276,16
2024.04.26,3:58,1.07277,1.07277,1.07266,1.07266,14
2024.04.26,3:59,1.07266,1.07268,1.07263,1.07266,25
2024.04.26,4:00,1.07266,1.07266,1.07251,1.07257,26
2024.04.26,4:01,1.07257,1.07261,1.07255,1.07258,14
2024.04.26,4:02,1.07258,1.07258,1.07247,1.07249,9
2024.04.26,4:03,1.07248,1.07249,1.0724,1.07241,17
2024.04.26,4:04,1.07241,1.07256,1.07241,1.0725,19
2024.04.26,4:05,1.07247,1.07251,1.0724,1.07251,19
2024.04.26,4:06,1.0725,1.07251,1.07234,1.07239,22
2024.04.26,4:07,1.07239,1.07241,1.07227,1.07227,17
2024.04.26,4:08,1.07227,1.07238,1.07227,1.07236,16
2024.04.26,4:09,1.07236,1.07249,1.07236,1.07241,23
2024.04.26,4:10,1.07241,1.07246,1.0724,1.07246,15
2024.04.26,4:11,1.07246,1.07251,1.07246,1.07246,10
2024.04.26,4:12,1.07246,1.07246,1.0724,1.07241,14
2024.04.26,4:13,1.07241,1.07246,1.07236,1.07246,24
2024.04.26,4:14,1.07246,1.07248,1.07245,1.07246,7
2024.04.26,4:15,1.07246,1.07246,1.07235,1.07238,14
2024.04.26,4:16,1.07238,1.07246,1.07235,1.07235,18
2024.04.26,4:17,1.07235,1.07237,1.07235,1.07237,17
2024.04.26,4:18,1.07237,1.07252,1.07236,1.07247,24
2024.04.26,4:19,1.07247,1.0725,1.07242,1.0725,11
2024.04.26,4:20,1.07251,1.07262,1.07251,1.07258,13
2024.04.26,4:21,1.07256,1.07259,1.07252,1.07254,19
2024.04.26,4:22,1.07253,1.07256,1.07245,1.07246,18
2024.04.26,4:23,1.07246,1.07248,1.07242,1.07244,19
2024.04.26,4:24,1.07246,1.0725,1.07246,1.07247,11
2024.04.26,4:25,1.07247,1.07257,1.07247,1.07256,21
2024.04.26,4:26,1.07256,1.07264,1.07256,1.07264,16
2024.04.26,4:27,1.07262,1.07267,1.0726,1.0726,8
2024.04.26,4:28,1.0726,1.0726,1.07255,1.07257,9
2024.04.26,4:29,1.07257,1.07261,1.07253,1.07261,13
2024.04.26,4:30,1.07261,1.07261,1.07256,1.07259,18
2024.04.26,4:31,1.07262,1.07264,1.07258,1.0726,14
2024.04.26,4:32,1.0726,1.07263,1.07259,1.07259,12
2024.04.26,4:33,1.07259,1.07267,1.07259,1.07266,13
2024.04.26,4:34,1.07264,1.07264,1.07261,1.07261,13
2024.04.26,4:35,1.07261,1.07267,1.07261,1.07267,9
2024.04.26,4:36,1.07267,1.07272,1.07266,1.07266,10
2024.04.26,4:37,1.07266,1.07266,1.07261,1.07261,4
2024.04.26,4:38,1.07261,1.07269,1.07261,1.07268,11
2024.04.26,4:39,1.07268,1.07268,1.07263,1.07263,7
2024.04.26,4:40,1.07263,1.07264,1.07262,1.07262,4
2024.04.26,4:41,1.07258,1.07265,1.07258,1.07261,16
2024.04.26,4:42,1.07261,1.07262,1.07257,1.07259,8
2024.04.26,4:43,1.07258,1.0726,1.07257,1.07258,5
2024.04.26,4:44,1.07258,1.0726,1.07258,1.0726,5
2024.04.26,4:45,1.07263,1.07269,1.07263,1.07268,11
2024.04.26,4:46,1.07268,1.07269,1.07266,1.07266,5
2024.04.26,4:47,1.07266,1.07267,1.07265,1.07266,8
2024.04.26,4:48,1.07266,1.07272,1.07266,1.0727,8
2024.04.26,4:49,1.07271,1.07272,1.0727,1.07271,5
2024.04.26,4:50,1.07271,1.07273,1.07265,1.07265,13
2024.04.26,4:51,1.07265,1.0727,1.07265,1.0727,8
2024.04.26,4:52,1.0727,1.07271,1.0727,1.0727,5
2024.04.26,4:53,1.0727,1.07274,1.07269,1.07269,18
2024.04.26,4:54,1.07269,1.07279,1.07267,1.07275,29
2024.04.26,4:55,1.07275,1.07276,1.07272,1.07276,23
2024.04.26,4:56,1.07276,1.07276,1.07272,1.07272,10
2024.04.26,4:57,1.07272,1.07277,1.0727,1.07277,11
2024.04.26,4:58,1.07277,1.07278,1.07274,1.07276,16
2024.04.26,4:59,1.07277,1.07277,1.07272,1.07272,9
2024.04.26,5:00,1.07273,1.07273,1.07262,1.07267,16
2024.04.26,5:01,1.07267,1.07268,1.07265,1.07267,12
2024.04.26,5:02,1.07267,1.07268,1.07266,1.07266,12
2024.04.26,5:03,1.07267,1.07267,1.07257,1.07257,12
2024.04.26,5:04,1.07257,1.0726,1.07256,1.0726,20
2024.04.26,5:05,1.07261,1.07263,1.07261,1.07262,9
2024.04.26,5:06,1.07262,1.07262,1.07244,1.07244,19
2024.04.26,5:07,1.07241,1.07255,1.0724,1.07252,16
2024.04.26,5:08,1.07252,1.07252,1.07251,1.07252,7
2024.04.26,5:09,1.07252,1.07262,1.07252,1.0726,16
2024.04.26,5:10,1.0726,1.07261,1.0725,1.07251,15
2024.04.26,5:11,1.07251,1.07256,1.07249,1.07253,15
2024.04.26,5:12,1.07253,1.07255,1.07252,1.07252,7
2024.04.26,5:13,1.07252,1.07254,1.07247,1.07247,7
2024.04.26,5:14,1.07247,1.07247,1.07238,1.07241,25
2024.04.26,5:15,1.07241,1.07257,1.07241,1.07255,39
2024.04.26,5:16,1.07256,1.07265,1.07256,1.07263,12
2024.04.26,5:17,1.07263,1.07269,1.07263,1.07266,10
2024.04.26,5:18,1.07267,1.07269,1.07265,1.07267,12
2024.04.26,5:19,1.07267,1.07271,1.07265,1.07269,11
2024.04.26,5:20,1.07269,1.07269,1.07257,1.07259,18
2024.04.26,5:21,1.07258,1.07259,1.07255,1.07256,10
2024.04.26,5:22,1.07256,1.07257,1.07255,1.07257,9
2024.04.26,5:23,1.07257,1.0726,1.0725,1.07251,16
2024.04.26,5:24,1.07251,1.07255,1.0725,1.07253,11
2024.04.26,5:25,1.07254,1.07255,1.07246,1.07251,17
2024.04.26,5:26,1.07251,1.07256,1.07249,1.07255,13
2024.04.26,5:27,1.07255,1.07257,1.07249,1.0725,18
2024.04.26,5:28,1.07252,1.07257,1.0725,1.0725,12
2024.04.26,5:29,1.0725,1.0725,1.07244,1.07245,9
2024.04.26,5:30,1.07245,1.07252,1.07245,1.07251,6
2024.04.26,5:31,1.07251,1.07267,1.0725,1.07261,14
2024.04.26,5:32,1.0726,1.07266,1.07256,1.07264,24
2024.04.26,5:33,1.07264,1.07269,1.07262,1.07266,32
2024.04.26,5:34,1.07265,1.07274,1.07263,1.0727,18
2024.04.26,5:35,1.07266,1.07278,1.07266,1.07278,18
2024.04.26,5:36,1.07278,1.0728,1.07273,1.07275,21
2024.04.26,5:37,1.07275,1.07277,1.07271,1.07272,17
2024.04.26,5:38,1.07272,1.07272,1.07268,1.07272,26
2024.04.26,5:39,1.07272,1.07274,1.0727,1.07271,28
2024.04.26,5:40,1.07271,1.07274,1.07267,1.07274,20
2024.04.26,5:41,1.07274,1.07274,1.07267,1.07267,14
2024.04.26,5:42,1.07267,1.07279,1.07267,1.07279,12
2024.04.26,5:43,1.07279,1.07279,1.07276,1.07279,4
2024.04.26,5:44,1.07279,1.0728,1.07277,1.07279,5
2024.04.26,5:45,1.07279,1.07282,1.07276,1.07276,9
2024.04.26,5:46,1.07276,1.07282,1.07276,1.07282,5
2024.04.26,5:47,1.07282,1.07284,1.07281,1.07282,15
2024.04.26,5:48,1.07282,1.07284,1.07278,1.07279,13
2024.04.26,5:49,1.07279,1.07281,1.07274,1.07278,16
2024.04.26,5:50,1.07277,1.07282,1.07277,1.07282,4
2024.04.26,5:51,1.07282,1.07284,1.07276,1.07281,11
2024.04.26,5:52,1.07281,1.07287,1.07281,1.07285,12
2024.04.26,5:53,1.07285,1.07291,1.07284,1.07289,17
2024.04.26,5:54,1.07289,1.0729,1.07287,1.07289,5
2024.04.26,5:55,1.07289,1.07289,1.07286,1.07287,4
2024.04.26,5:56,1.07284,1.07284,1.07271,1.07272,26
2024.04.26,5:57,1.07272,1.07275,1.0727,1.07274,20
2024.04.26,5:58,1.07273,1.07273,1.07266,1.07267,23
2024.04.26,5:59,1.07268,1.0727,1.07262,1.0727,18
2024.04.26,6:00,1.0727,1.07272,1.07268,1.07271,15
2024.04.26,6:01,1.07271,1.07273,1.07265,1.07268,23
2024.04.26,6:02,1.07268,1.07276,1.07267,1.07276,12
2024.04.26,6:03,1.07276,1.07281,1.07275,1.0728,11
2024.04.26,6:04,1.0728,1.07281,1.07275,1.07281,24
2024.04.26,6:05,1.07281,1.07283,1.07274,1.07275,12
2024.04.26,6:06,1.07275,1.07277,1.07275,1.07276,12
2024.04.26,6:07,1.07276,1.07281,1.07276,1.0728,9
2024.04.26,6:08,1.0728,1.07283,1.07278,1.07278,6
2024.04.26,6:09,1.07278,1.07279,1.0727,1.07271,22
2024.04.26,6:10,1.0727,1.07273,1.0727,1.07271,19
2024.04.26,6:11,1.07271,1.07271,1.07265,1.07268,9
2024.04.26,6:12,1.0727,1.07272,1.07265,1.07265,15
2024.04.26,6:13,1.07265,1.07269,1.07265,1.07266,8
2024.04.26,6:14,1.07266,1.07272,1.07266,1.07268,15
2024.04.26,6:15,1.07269,1.07276,1.07269,1.07275,9
2024.04.26,6:16,1.07275,1.07277,1.07275,1.07276,4
2024.04.26,6:17,1.07276,1.07277,1.07276,1.07276,15
2024.04.26,6:18,1.07276,1.07276,1.07273,1.07273,4
2024.04.26,6:19,1.07273,1.07273,1.0727,1.07271,7
2024.04.26,6:20,1.07271,1.07273,1.0727,1.0727,16
2024.04.26,6:21,1.0727,1.07274,1.0727,1.07272,20
2024.04.26,6:22,1.07272,1.07276,1.07272,1.07275,7
2024.04.26,6:23,1.07276,1.07276,1.07272,1.07275,6
2024.04.26,6:24,1.07275,1.07277,1.07261,1.07265,8
2024.04.26,6:25,1.07263,1.07265,1.0726,1.0726,5
2024.04.26,6:26,1.0726,1.0726,1.0725,1.07252,15
2024.04.26,6:27,1.07252,1.07252,1.07246,1.07248,22
2024.04.26,6:28,1.07248,1.07252,1.07247,1.0725,22
2024.04.26,6:29,1.0725,1.07255,1.0725,1.07255,14
2024.04.26,6:30,1.07254,1.07254,1.07252,1.07253,8
2024.04.26,6:31,1.0725,1.07257,1.07248,1.07256,19
2024.04.26,6:32,1.07256,1.07261,1.07255,1.0726,10
2024.04.26,6:33,1.0726,1.07265,1.0726,1.07262,8
2024.04.26,6:34,1.07262,1.07263,1.07262,1.07263,4
2024.04.26,6:35,1.07263,1.07267,1.07263,1.07265,11
2024.04.26,6:36,1.07265,1.07265,1.07256,1.07257,13
2024.04.26,6:37,1.07257,1.07257,1.07252,1.07252,5
2024.04.26,6:38,1.07252,1.07258,1.07249,1.07256,9
2024.04.26,6:39,1.07256,1.07258,1.07255,1.07257,7
2024.04.26,6:40,1.07257,1.07257,1.07252,1.07252,5
2024.04.26,6:41,1.07252,1.07252,1.07247,1.0725,10
2024.04.26,6:42,1.07251,1.07251,1.07234,1.07234,12
2024.04.26,6:43,1.07233,1.07236,1.07228,1.07231,14
2024.04.26,6:44,1.07231,1.07231,1.07215,1.07215,8
2024.04.26,6:45,1.07215,1.07217,1.07194,1.07195,26
2024.04.26,6:46,1.07196,1.072,1.07195,1.07198,14
2024.04.26,6:47,1.07198,1.07198,1.07185,1.07185,14
2024.04.26,6:48,1.07186,1.07194,1.07186,1.0719,16
2024.04.26,6:49,1.0719,1.07201,1.0719,1.07201,10
2024.04.26,6:50,1.07201,1.07201,1.07201,1.07201,1
2024.04.26,6:51,1.07201,1.07217,1.07201,1.07216,22
2024.04.26,6:52,1.07217,1.07222,1.07216,1.0722,10
2024.04.26,6:53,1.07221,1.07227,1.07221,1.07226,11
2024.04.26,6:54,1.07226,1.07231,1.07226,1.07231,8
2024.04.26,6:55,1.07231,1.07238,1.07226,1.07227,18
2024.04.26,6:56,1.07226,1.07231,1.07226,1.07231,13
2024.04.26,6:57,1.07232,1.07233,1.07228,1.07231,14
2024.04.26,6:58,1.07231,1.07232,1.07228,1.07228,15
2024.04.26,6:59,1.07228,1.07231,1.07228,1.07229,7
2024.04.26,7:00,1.07228,1.07231,1.07228,1.07231,7
2024.04.26,7:01,1.07229,1.07232,1.07229,1.07231,6
2024.04.26,7:02,1.07231,1.07233,1.07231,1.07232,13
2024.04.26,7:03,1.07231,1.07232,1.07228,1.0723,8
2024.04.26,7:04,1.0723,1.07231,1.07228,1.0723,10
2024.04.26,7:05,1.0723,1.07235,1.07228,1.07232,21
2024.04.26,7:06,1.07232,1.07232,1.07225,1.07227,9
2024.04.26,7:07,1.07227,1.07232,1.07227,1.07231,10
2024.04.26,7:08,1.07231,1.07233,1.0723,1.0723,7
2024.04.26,7:09,1.0723,1.07237,1.0723,1.07234,7
2024.04.26,7:10,1.07235,1.07235,1.07224,1.07224,11
2024.04.26,7:11,1.07224,1.07224,1.07215,1.0722,25
2024.04.26,7:12,1.0722,1.07226,1.07217,1.07226,21
2024.04.26,7:13,1.07226,1.07227,1.07225,1.07226,9
2024.04.26,7:14,1.07227,1.0723,1.07227,1.0723,8
2024.04.26,7:15,1.07231,1.07235,1.0723,1.07235,6
2024.04.26,7:16,1.07235,1.07244,1.07235,1.07242,11
2024.04.26,7:17,1.07242,1.07248,1.07242,1.07242,18
2024.04.26,7:18,1.07241,1.07248,1.0724,1.07248,14
2024.04.26,7:19,1.07249,1.07249,1.07245,1.07246,21
2024.04.26,7:20,1.07246,1.07252,1.07245,1.07247,28
2024.04.26,7:21,1.07247,1.07248,1.07242,1.07242,19
2024.04.26,7:22,1.07242,1.07247,1.07229,1.07242,46
2024.04.26,7:23,1.07242,1.07245,1.07231,1.07245,38
2024.04.26,7:24,1.07245,1.07246,1.0723,1.07242,40
2024.04.26,7:25,1.07241,1.07242,1.07231,1.07235,38
2024.04.26,7:26,1.07236,1.07248,1.07234,1.07235,25
2024.04.26,7:27,1.07235,1.07237,1.07227,1.07228,15
2024.04.26,7:28,1.07227,1.07241,1.07227,1.07237,13
2024.04.26,7:29,1.07241,1.07242,1.07238,1.07239,24
2024.04.26,7:30,1.07239,1.07242,1.07235,1.07236,29
2024.04.26,7:31,1.07236,1.07247,1.07232,1.07247,49
2024.04.26,7:32,1.07247,1.07252,1.07225,1.07225,39
2024.04.26,7:33,1.07225,1.0723,1.07225,1.0723,11
2024.04.26,7:34,1.07228,1.07229,1.07217,1.0722,20
2024.04.26,7:35,1.0722,1.07221,1.07215,1.07221,14
2024.04.26,7:36,1.07221,1.07226,1.07217,1.07222,17
2024.04.26,7:37,1.07222,1.07222,1.07209,1.07209,20
2024.04.26,7:38,1.07209,1.0721,1.07197,1.07197,11
2024.04.26,7:39,1.07197,1.07197,1.07187,1.07193,15
2024.04.26,7:40,1.07193,1.07193,1.07186,1.07187,20
2024.04.26,7:41,1.07187,1.07195,1.07187,1.07192,8
2024.04.26,7:42,1.07192,1.07197,1.07192,1.07197,11
2024.04.26,7:43,1.07197,1.07201,1.07196,1.07197,11
2024.04.26,7:44,1.07197,1.07197,1.0719,1.07193,10
2024.04.26,7:45,1.07194,1.07197,1.07194,1.07196,15
